arm,slice,class,metric,value,n_images,n_instances,reportable,timestamp
base_100,night_snowy,bike,mAP50,0.35322,273,19,False,2026-09-10T16:57:21.009005+00:00
base_100,night_snowy,bike,mAP75,0.05025,273,19,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,all,mAP50-95,0.35073,1239,15505,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,all,mAP50,0.56194,1239,15505,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,all,mAP75,0.3463,1239,15505,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,car,mAP50-95,0.51197,1239,14370,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,car,mAP50,0.81383,1239,14370,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,car,mAP75,0.517,1239,14370,True,2026-09-10T16:57:21.009005+00:00
base_100,overcast,truck,mAP50-95,0.43845,1239,660,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,truck,mAP50,0.613,1239,660,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,truck,mAP75,0.48259,1239,660,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bus,mAP50-95,0.41185,1239,262,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bus,mAP50,0.54155,1239,262,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bus,mAP75,0.44194,1239,262,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,motor,mAP50-95,0.14407,1239,72,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,motor,mAP50,0.31447,1239,72,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,motor,mAP75,0.11095,1239,72,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bike,mAP50-95,0.2473,1239,141,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bike,mAP50,0.52685,1239,141,False,2026-09-10T16:57:21.009005+00:00
base_100,overcast,bike,mAP75,0.17903,1239,141,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,all,mAP50-95,0.3597,738,9256,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,all,mAP50,0.54793,738,9256,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,all,mAP75,0.3678,738,9256,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,car,mAP50-95,0.49404,738,8526,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,car,mAP50,0.79174,738,8526,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,car,mAP75,0.49791,738,8526,True,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,truck,mAP50-95,0.44385,738,454,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,truck,mAP50,0.60369,738,454,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,truck,mAP75,0.47192,738,454,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bus,mAP50-95,0.45287,738,142,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bus,mAP50,0.59398,738,142,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bus,mAP75,0.47968,738,142,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,motor,mAP50-95,0.22009,738,65,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,motor,mAP50,0.37757,738,65,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,motor,mAP75,0.22396,738,65,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bike,mAP50-95,0.18765,738,69,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bike,mAP50,0.37268,738,69,False,2026-09-10T16:57:21.009005+00:00
base_100,partlycloudy,bike,mAP75,0.16555,738,69,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,all,mAP50-95,0.36336,737,7541,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,all,mAP50,0.55034,737,7541,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,all,mAP75,0.38705,737,7541,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,car,mAP50-95,0.48721,737,6944,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,car,mAP50,0.79385,737,6944,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,car,mAP75,0.48948,737,6944,True,2026-09-10T16:57:21.009005+00:00
base_100,rainy,truck,mAP50-95,0.44611,737,378,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,truck,mAP50,0.6224,737,378,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,truck,mAP75,0.50053,737,378,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bus,mAP50-95,0.41188,737,132,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bus,mAP50,0.52862,737,132,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bus,mAP75,0.44665,737,132,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,motor,mAP50-95,0.21968,737,30,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,motor,mAP50,0.31781,737,30,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,motor,mAP75,0.25472,737,30,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bike,mAP50-95,0.25193,737,57,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bike,mAP50,0.48904,737,57,False,2026-09-10T16:57:21.009005+00:00
base_100,rainy,bike,mAP75,0.24386,737,57,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,all,mAP50-95,0.31344,769,8080,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,all,mAP50,0.48125,769,8080,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,all,mAP75,0.32193,769,8080,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,car,mAP50-95,0.48912,769,7486,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,car,mAP50,0.79754,769,7486,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,car,mAP75,0.49212,769,7486,True,2026-09-10T16:57:21.009005+00:00
base_100,snowy,truck,mAP50-95,0.4209,769,371,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,truck,mAP50,0.58118,769,371,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,truck,mAP75,0.47214,769,371,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bus,mAP50-95,0.36745,769,133,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bus,mAP50,0.46862,769,133,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bus,mAP75,0.41317,769,133,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,motor,mAP50-95,0.1505,769,9,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,motor,mAP50,0.22772,769,9,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,motor,mAP75,0.11881,769,9,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bike,mAP50-95,0.13923,769,81,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bike,mAP50,0.33119,769,81,False,2026-09-10T16:57:21.009005+00:00
base_100,snowy,bike,mAP75,0.11343,769,81,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,all,mAP50-95,0.33653,8841,97193,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,all,mAP50,0.54116,8841,97193,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,all,mAP75,0.33643,8841,97193,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,car,mAP50-95,0.47442,8841,91118,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,car,mAP50,0.78738,8841,91118,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,car,mAP75,0.46861,8841,91118,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,truck,mAP50-95,0.41748,8841,3608,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,truck,mAP50,0.57491,8841,3608,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,truck,mAP75,0.45697,8841,3608,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bus,mAP50-95,0.40247,8841,1351,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bus,mAP50,0.52604,8841,1351,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bus,mAP75,0.44726,8841,1351,True,2026-09-10T16:57:21.009005+00:00
t1_best,overall,motor,mAP50-95,0.18272,8841,377,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,motor,mAP50,0.38693,8841,377,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,motor,mAP75,0.13997,8841,377,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bike,mAP50-95,0.20557,8841,739,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bike,mAP50,0.43053,8841,739,False,2026-09-10T16:57:21.009005+00:00
t1_best,overall,bike,mAP75,0.16932,8841,739,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,all,mAP50-95,0.32522,1519,15765,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,all,mAP50,0.50909,1519,15765,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,all,mAP75,0.34182,1519,15765,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,car,mAP50-95,0.48691,1519,14568,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,car,mAP50,0.79382,1519,14568,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,car,mAP75,0.48753,1519,14568,True,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,truck,mAP50-95,0.42273,1519,754,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,truck,mAP50,0.5927,1519,754,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,truck,mAP75,0.47771,1519,754,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bus,mAP50-95,0.37856,1519,265,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bus,mAP50,0.48968,1519,265,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bus,mAP75,0.42151,1519,265,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,motor,mAP50-95,0.15408,1519,40,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,motor,mAP50,0.2906,1519,40,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,motor,mAP75,0.16276,1519,40,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bike,mAP50-95,0.18379,1519,138,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bike,mAP50,0.37864,1519,138,False,2026-09-10T16:57:21.009005+00:00
t1_best,adverse,bike,mAP75,0.15959,1519,138,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,all,mAP50-95,0.33893,7322,81428,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,all,mAP50,0.54617,7322,81428,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,all,mAP75,0.33664,7322,81428,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,car,mAP50-95,0.47209,7322,76550,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,car,mAP50,0.78651,7322,76550,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,car,mAP75,0.46557,7322,76550,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,truck,mAP50-95,0.41636,7322,2854,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,truck,mAP50,0.57111,7322,2854,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,truck,mAP75,0.45202,7322,2854,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bus,mAP50-95,0.40888,7322,1086,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bus,mAP50,0.53328,7322,1086,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bus,mAP75,0.45413,7322,1086,True,2026-09-10T16:57:21.009005+00:00
t1_best,benign,motor,mAP50-95,0.18677,7322,337,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,motor,mAP50,0.39783,7322,337,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,motor,mAP75,0.13965,7322,337,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bike,mAP50-95,0.21058,7322,601,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bike,mAP50,0.44211,7322,601,False,2026-09-10T16:57:21.009005+00:00
t1_best,benign,bike,mAP75,0.17183,7322,601,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,all,mAP50-95,0.33539,5345,56667,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,all,mAP50,0.5444,5345,56667,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,all,mAP75,0.33109,5345,56667,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,car,mAP50-95,0.45874,5345,53654,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,car,mAP50,0.77989,5345,53654,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,car,mAP75,0.44678,5345,53654,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,truck,mAP50-95,0.40392,5345,1740,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,truck,mAP50,0.55222,5345,1740,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,truck,mAP75,0.44475,5345,1740,True,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bus,mAP50-95,0.40683,5345,682,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bus,mAP50,0.5295,5345,682,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bus,mAP75,0.45645,5345,682,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,motor,mAP50-95,0.19243,5345,200,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,motor,mAP50,0.42451,5345,200,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,motor,mAP75,0.12563,5345,200,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bike,mAP50-95,0.21506,5345,391,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bike,mAP50,0.43588,5345,391,False,2026-09-10T16:57:21.009005+00:00
t1_best,clear,bike,mAP75,0.18186,5345,391,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,all,mAP50-95,0.36088,714,8512,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,all,mAP50,0.57445,714,8512,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,all,mAP75,0.36061,714,8512,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,car,mAP50-95,0.49238,714,7964,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,car,mAP50,0.78972,714,7964,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,car,mAP75,0.50015,714,7964,True,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,truck,mAP50-95,0.44346,714,340,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,truck,mAP50,0.59963,714,340,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,truck,mAP75,0.49457,714,340,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bus,mAP50-95,0.49269,714,127,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bus,mAP50,0.64464,714,127,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bus,mAP75,0.5628,714,127,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,motor,mAP50-95,0.11773,714,22,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,motor,mAP50,0.28206,714,22,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,motor,mAP75,0.07426,714,22,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bike,mAP50-95,0.25817,714,59,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bike,mAP50,0.55619,714,59,False,2026-09-10T16:57:21.009005+00:00
t1_best,dawndusk,bike,mAP75,0.17127,714,59,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,all,mAP50-95,0.34117,4264,51930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,all,mAP50,0.53878,4264,51930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,all,mAP75,0.34701,4264,51930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,car,mAP50-95,0.50117,4264,47715,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,car,mAP50,0.80079,4264,47715,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,car,mAP75,0.50612,4264,47715,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,truck,mAP50-95,0.42147,4264,2532,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,truck,mAP50,0.58082,4264,2532,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,truck,mAP75,0.45879,4264,2532,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,bus,mAP50-95,0.39387,4264,927,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,bus,mAP50,0.51823,4264,927,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,bus,mAP75,0.43394,4264,927,True,2026-09-10T16:57:21.009005+00:00
t1_best,day,motor,mAP50-95,0.19616,4264,262,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,motor,mAP50,0.39183,4264,262,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,motor,mAP75,0.17097,4264,262,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,bike,mAP50-95,0.19316,4264,494,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,bike,mAP50,0.40221,4264,494,False,2026-09-10T16:57:21.009005+00:00
t1_best,day,bike,mAP75,0.16521,4264,494,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,all,mAP50-95,0.33539,823,9252,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,all,mAP50,0.52132,823,9252,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,all,mAP75,0.3506,823,9252,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,car,mAP50-95,0.50785,823,8401,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,car,mAP50,0.80911,823,8401,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,car,mAP75,0.51292,823,8401,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,truck,mAP50-95,0.4309,823,540,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,truck,mAP50,0.60551,823,540,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,truck,mAP75,0.49146,823,540,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bus,mAP50-95,0.34737,823,194,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bus,mAP50,0.45232,823,194,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bus,mAP75,0.38213,823,194,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,motor,mAP50-95,0.20861,823,23,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,motor,mAP50,0.36421,823,23,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,motor,mAP75,0.20586,823,23,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bike,mAP50-95,0.18223,823,94,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bike,mAP50,0.37543,823,94,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_adverse,bike,mAP75,0.16061,823,94,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,all,mAP50-95,0.34491,1764,21352,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,all,mAP50,0.53962,1764,21352,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,all,mAP75,0.35109,1764,21352,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,car,mAP50-95,0.49595,1764,19633,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,car,mAP50,0.7942,1764,19633,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,car,mAP75,0.4997,1764,19633,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,truck,mAP50-95,0.41077,1764,1021,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,truck,mAP50,0.55755,1764,1021,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,truck,mAP75,0.44635,1764,1021,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bus,mAP50-95,0.41479,1764,380,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bus,mAP50,0.54123,1764,380,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bus,mAP75,0.46546,1764,380,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,motor,mAP50-95,0.21729,1764,111,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,motor,mAP50,0.43981,1764,111,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,motor,mAP75,0.17437,1764,111,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bike,mAP50-95,0.18576,1764,207,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bike,mAP50,0.36529,1764,207,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_clear,bike,mAP75,0.16959,1764,207,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,all,mAP50-95,0.36829,396,4356,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,all,mAP50,0.58119,396,4356,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,all,mAP75,0.38162,396,4356,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,car,mAP50-95,0.51298,396,3930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,car,mAP50,0.81616,396,3930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,car,mAP75,0.52076,396,3930,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,truck,mAP50-95,0.42277,396,272,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,truck,mAP50,0.61039,396,272,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,truck,mAP75,0.47991,396,272,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bus,mAP50-95,0.37192,396,97,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bus,mAP50,0.498,396,97,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bus,mAP75,0.40592,396,97,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,motor,mAP50-95,0.28754,396,16,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,motor,mAP50,0.46205,396,16,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,motor,mAP75,0.30198,396,16,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bike,mAP50-95,0.24625,396,41,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bike,mAP50,0.51936,396,41,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_rainy,bike,mAP75,0.19951,396,41,False,2026-09-10T16:57:21.009005+00:00
t1_best,day_snowy,all,mAP50-95,0.29203,422,4842,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_snowy,all,mAP50,0.45022,422,4842,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_snowy,all,mAP75,0.30407,422,4842,True,2026-09-10T16:57:21.009005+00:00
t1_best,day_snowy,car,mAP50-95,0.50351,422,4421,True,2026-09-10T16:57:21.009005+00:00
